epoch,step,train/cardinality_error_step,train/loss_bbox_step,train/loss_ce_step,train/loss_giou_step,train/loss_step
0,39,41.0,0.21967975795269012,1.4141000509262085,0.915762722492218,4.344024181365967
0,40,62.25,0.21759629249572754,1.3723245859146118,0.822934091091156,4.106174468994141
0,41,59.5,0.2090543806552887,1.5989676713943481,0.7645300030708313,4.173299312591553
0,42,46.25,0.17707762122154236,1.0307894945144653,0.8542206287384033,3.6246190071105957
0,43,58.25,0.19127623736858368,1.1797947883605957,0.9331485629081726,4.0024733543396
0,44,52.0,0.18562957644462585,1.6958001852035522,0.8097952008247375,4.2435383796691895
0,45,55.75,0.21255895495414734,1.1878392696380615,0.8737621307373047,3.9981584548950195
0,46,49.5,0.22462542355060577,1.1795066595077515,0.834757387638092,3.9721484184265137
0,47,28.75,0.2007509022951126,1.199347972869873,0.853638768196106,3.9103801250457764
0,48,33.75,0.22945600748062134,1.3149187564849854,0.9273478984832764,4.31689453125
0,49,45.25,0.2339397668838501,1.2872381210327148,1.0093108415603638,4.475558280944824
0,50,67.5,0.15781718492507935,1.32133150100708,0.8060613870620728,3.7225401401519775
0,51,66.5,0.16236262023448944,0.9892626404762268,0.8707010746002197,3.54247784614563
0,52,67.25,0.1964220404624939,1.5292251110076904,0.7983034253120422,4.1079421043396
0,53,68.25,0.20230065286159515,1.2959884405136108,0.902708888053894,4.112909317016602
0,54,78.0,0.1801668256521225,1.2552294731140137,0.7898750901222229,3.735813617706299
0,55,65.75,0.1752806305885315,1.4382349252700806,0.7790318727493286,3.87270188331604
0,56,63.25,0.15597860515117645,1.1708240509033203,0.7581804990768433,3.46707820892334
0,57,47.0,0.21005885303020477,0.9677064418792725,0.8913144469261169,3.8006296157836914
0,58,37.75,0.153122678399086,1.2813410758972168,0.7532045245170593,3.55336332321167
0,59,32.25,0.17135120928287506,1.0496402978897095,0.8278343081474304,3.5620651245117188
0,60,31.5,0.19960573315620422,1.2771440744400024,0.8910431265830994,4.0572590827941895
0,61,20.0,0.2237025499343872,1.3625236749649048,0.9702097177505493,4.4214558601379395
0,62,48.75,0.28125324845314026,1.5367910861968994,0.7308380007743835,4.404733180999756
0,63,46.25,0.1855095624923706,1.0127675533294678,0.8162914514541626,3.5728983879089355
0,64,54.75,0.22970886528491974,1.1827549934387207,0.874657154083252,4.080613613128662
0,65,51.0,0.2186208814382553,1.4427645206451416,0.8335801959037781,4.203029155731201
0,66,57.75,0.22808535397052765,1.5254011154174805,0.7996335625648499,4.265094757080078
0,67,43.75,0.17347826063632965,1.0344085693359375,0.8686567544937134,3.639113426208496
0,68,27.75,0.27465909719467163,1.3078582286834717,0.9488059878349304,4.578765869140625
0,69,39.0,0.19178830087184906,1.198107123374939,0.7840563058853149,3.72516131401062
0,70,47.0,0.22410230338573456,1.1775764226913452,0.6702799797058105,3.63864803314209
0,71,59.75,0.18634028732776642,1.2561811208724976,0.7397298812866211,3.667342185974121
0,72,28.5,0.20387649536132812,1.2362645864486694,0.8502671122550964,3.956181526184082
0,73,33.5,0.20808634161949158,1.2831904888153076,0.837899923324585,3.999422073364258
0,74,24.75,0.1972217559814453,1.1569722890853882,0.8301517963409424,3.803384780883789
0,75,22.0,0.26333966851234436,1.2633599042892456,0.9720985889434814,4.524255275726318
0,76,27.25,0.18805767595767975,1.209291696548462,0.909976601600647,3.9695332050323486
0,77,29.5,0.17989543080329895,1.1401156187057495,0.7408648729324341,3.52132248878479
0,78,65.5,0.18641874194145203,1.3607470989227295,0.7520143389701843,3.7968697547912598
0,79,44.75,0.22236041724681854,1.2075941562652588,0.9664202928543091,4.252236843109131
0,80,59.0,0.17964886128902435,1.0245378017425537,0.743277907371521,3.4093379974365234
0,81,66.0,0.21634404361248016,1.0796349048614502,0.8843282461166382,3.930011510848999
0,82,64.5,0.2499510496854782,1.924177646636963,1.0480750799179077,5.270083427429199
0,83,65.25,0.19286224246025085,1.4254205226898193,0.775086522102356,3.9399049282073975
0,84,59.25,0.22118660807609558,1.0498415231704712,0.9382371306419373,4.0322489738464355
0,85,67.5,0.199075847864151,1.2836401462554932,0.7083191275596619,3.695657730102539
0,86,53.5,0.17079240083694458,1.4363092184066772,0.8167543411254883,3.9237799644470215
0,87,48.5,0.1632470190525055,1.0326001644134521,0.7705351114273071,3.3899054527282715
0,88,35.25,0.18357707560062408,1.6280689239501953,0.8170065879821777,4.179967403411865
0,89,34.5,0.2031131237745285,0.9592742323875427,0.8307768106460571,3.6363935470581055
0,90,46.25,0.1746126413345337,0.9329524040222168,0.7246964573860168,3.255408525466919
0,91,39.5,0.181428000330925,1.6500691175460815,0.8134797215461731,4.184168338775635
0,92,32.5,0.18466930091381073,1.399426817893982,0.8388361930847168,4.00044584274292
0,93,35.0,0.16040733456611633,1.1036242246627808,0.828105092048645,3.56187105178833
0,94,63.25,0.16811765730381012,1.1137104034423828,0.7722214460372925,3.498741626739502
0,95,71.5,0.1519748717546463,1.4345707893371582,0.7170304656028748,3.6285061836242676
0,96,70.5,0.1889956295490265,1.1918262243270874,0.8078165054321289,3.7524373531341553
0,97,76.25,0.24493810534477234,1.150373101234436,0.9399664402008057,4.254996299743652
0,98,67.75,0.1854773759841919,1.4327442646026611,0.8094742894172668,3.9790797233581543
0,99,72.25,0.19301463663578033,1.7364466190338135,0.7810823321342468,4.263684272766113
0,100,79.25,0.19352242350578308,1.391655683517456,0.7717911005020142,3.9028499126434326
0,101,81.75,0.17009274661540985,1.0744925737380981,0.6806591749191284,3.2862746715545654
0,102,71.5,0.1680145114660263,1.1631866693496704,0.7269232869148254,3.4571056365966797
0,103,40.25,0.1408870965242386,1.1714187860488892,0.649686336517334,3.175226926803589
0,104,28.0,0.21467790007591248,1.400399088859558,0.876437246799469,4.226663112640381
0,105,30.0,0.16138935089111328,1.2744263410568237,0.72222900390625,3.5258312225341797
0,106,23.5,0.17475490272045135,1.2149444818496704,0.7272022366523743,3.543123245239258
0,107,18.25,0.20930328965187073,1.449149489402771,0.7945210933685303,4.084708213806152
0,108,39.25,0.18341127038002014,1.141720175743103,0.753386378288269,3.56554913520813
0,109,44.5,0.1568586528301239,1.3534810543060303,0.7463145852088928,3.630403518676758
0,110,53.75,0.1797461360692978,1.2097629308700562,0.7746258974075317,3.657745361328125
0,111,73.5,0.16878221929073334,1.2395374774932861,0.7209567427635193,3.525362014770508
0,112,60.75,0.1641111522912979,1.0454610586166382,0.861581027507782,3.589179039001465
0,113,77.0,0.18803860247135162,1.2994416952133179,0.6973183751106262,3.6342716217041016
0,114,75.5,0.15722575783729553,1.084146499633789,0.6817736029624939,3.2338223457336426
0,115,62.0,0.16664835810661316,1.1358363628387451,0.7845232486724854,3.5381245613098145
0,116,58.5,0.20496539771556854,1.1455656290054321,0.8503281474113464,3.871048927307129
0,117,58.5,0.1662040799856186,1.049090027809143,0.68673175573349,3.2535738945007324
0,118,42.0,0.1722213625907898,1.4552072286605835,0.758693516254425,3.8337011337280273
0,119,52.5,0.150730699300766,0.99753338098526,0.6692810654640198,3.0897488594055176
0,120,52.25,0.1638759821653366,0.9650884866714478,0.689414381980896,3.163297176361084
0,121,43.25,0.1812269687652588,1.0831952095031738,0.7754639983177185,3.5402579307556152
0,122,53.5,0.15685953199863434,1.0204744338989258,0.7650404572486877,3.334853172302246
0,123,52.75,0.15057268738746643,1.1347265243530273,0.6757314205169678,3.2390527725219727
0,124,54.0,0.15861238539218903,1.0225664377212524,0.7024975419044495,3.22062349319458
0,125,53.75,0.17045490443706512,1.1253587007522583,0.802185595035553,3.5820045471191406
0,126,48.25,0.18030200898647308,1.3836426734924316,0.7999833226203918,3.8851194381713867
0,127,56.5,0.16475747525691986,1.0858720541000366,0.7732328772544861,3.456125259399414
0,128,56.5,0.16792920231819153,1.055966854095459,0.7369592785835266,3.3695313930511475
0,129,57.0,0.148753359913826,1.1350324153900146,0.6147800087928772,3.1083593368530273
0,130,32.25,0.19695688784122467,1.1640675067901611,0.8947255611419678,3.938302993774414
0,131,32.5,0.15146760642528534,0.9475694894790649,0.6463903784751892,2.9976882934570312
0,132,36.25,0.15287484228610992,1.1616405248641968,0.6439042687416077,3.2138233184814453
0,133,31.75,0.16905982792377472,1.0581128597259521,0.7914488911628723,3.486309766769409
0,134,35.25,0.15990345180034637,1.2849149703979492,0.72073894739151,3.525909900665283
0,135,62.25,0.13183191418647766,1.0453628301620483,0.7316052913665771,3.1677329540252686
0,136,49.75,0.1581844538450241,1.0904299020767212,0.7699697613716125,3.4212918281555176
0,137,67.5,0.17327994108200073,1.0960204601287842,0.7184655070304871,3.399351119995117
0,138,59.0,0.14313818514347076,1.0621565580368042,0.7963230013847351,3.3704934120178223
0,139,67.75,0.1683606207370758,1.0366567373275757,0.6425479650497437,3.16355562210083
0,140,59.0,0.15766075253486633,1.1097180843353271,0.7152962684631348,3.3286142349243164
0,141,59.0,0.17013448476791382,1.0684819221496582,0.7178308963775635,3.354816198348999
0,142,55.75,0.1449604481458664,1.0586737394332886,0.6559297442436218,3.0953354835510254
0,143,34.25,0.16843122243881226,0.9659832715988159,0.7127189040184021,3.233577251434326
0,144,47.5,0.18011756241321564,1.2022489309310913,0.7878056764602661,3.678447961807251
0,145,11.0,0.14965739846229553,1.0038690567016602,0.6553186774253845,3.062793254852295
0,146,20.0,0.17666618525981903,0.9100002646446228,0.6220307946205139,3.0373926162719727
0,147,2.25,0.1773514747619629,1.1902141571044922,0.6861844658851624,3.449340343475342
0,148,30.75,0.2057703286409378,1.3267327547073364,0.8455672264099121,4.046718597412109
0,149,44.75,0.17214469611644745,0.9094431400299072,0.7526590824127197,3.275484800338745
0,150,52.25,0.15625706315040588,0.9605792164802551,0.6818363666534424,3.105537176132202
0,151,69.0,0.14401349425315857,1.0296865701675415,0.6781458258628845,3.106045722961426
0,152,75.0,0.16864658892154694,1.1398921012878418,0.7282523512840271,3.439629554748535
0,153,77.25,0.1271468698978424,1.175544261932373,0.6858291029930115,3.182936668395996
0,154,78.75,0.10621747374534607,1.2675145864486694,0.45237746834754944,2.703356981277466
0,155,77.25,0.158112034201622,1.184352159500122,0.6670040488243103,3.308920383453369
0,156,63.75,0.1525120884180069,1.1448601484298706,0.5802937746047974,3.0680081844329834
0,157,41.5,0.21940219402313232,1.0997930765151978,0.8228423595428467,3.8424887657165527
0,158,37.25,0.2205834686756134,1.0707899332046509,0.7539481520652771,3.68160343170166
